기준_년분기_코드,행정동_코드,행정동,당월_매출_금액,행정동_코드_명_y,점포_수,개업_점포_수,폐업_점포_수,개업_률,폐업_률,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,운영_영업_개월_차이,폐업_영업_개월_차이,월_평균_소득_금액,음식_지출_총금액,의료비_지출_총금액,교육_지출_총금액,아파트_단지_수,아파트_평균_시가,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,집객시설_수,총_상주인구_수,행정동코드,총인구수_합,1인가구수_합,1인_가구비,20_30_인구비,31_50_인구비,51_75_인구비,행정동_명,업소수,전분기대비_유지율,전분기대비_증감업소수,총_유동인구_수,점포수_대비_매출액,유동인구_10_30대,유동인구_40_이상,총_직장인구_수,착한가격_업소수_비중
20241,11380625,역촌동,8219119459,역촌동,360,16,12,0.04,0.03,LL,다이나믹,100,49,-3,-3,2521877,593701000,419137000,133818000,1242,155478218,5314335,6556411,1929374,1557574,1728616,1947694,1886405,2821083,1312.0,1439.0,0.0,447.0,553.0,732.0,640.0,379.0,176,43767,1112074.0,39686.0,6160.0,0.1552184649498563,0.2582270825983974,0.3927833492919417,0.3489895681096608,역촌동,4.0,0.8,-1.0,11870746,22830887,5215564,6655182,2751.0,0.011
20241,11380631,신사1동,5265859763,신사1동,147,13,4,0.09,0.03,LL,다이나믹,102,50,-1,-2,2637581,362924000,162201000,43508000,639,162425905,2901749,3544274,1008916,847981,971016,1053161,981599,1583350,619.0,535.0,0.0,103.0,247.0,272.0,297.0,235.0,94,26462,1112065.0,23393.0,3316.0,0.1417518060958406,0.257470183388193,0.3791305091266618,0.3633993074851451,신사제1동,1.0,1.0,0.0,6446023,35822175,2827913,3618110,1154.0,0.007
20241,11380632,신사2동,1078590652,신사2동,62,1,2,0.02,0.03,LL,다이나믹,100,50,-3,-2,2635300,84621000,30627000,52567000,368,156384400,1354883,1512606,472787,340014,409210,453882,437862,753737,567.0,208.0,0.0,75.0,157.0,208.0,198.0,137.0,82,18907,1112066.0,17789.0,2611.0,0.1467760975883973,0.2429029175333071,0.3806846927876778,0.3764123896790151,신사제2동,1.0,1.0,1.0,2867489,17396623,1222011,1645481,775.0,0.016
20241,11380640,증산동,2649716273,증산동,118,4,4,0.03,0.03,HH,정체,115,54,12,2,2838450,149894000,93553000,48413000,261,264412580,1487028,1820417,464036,422138,519391,516040,541504,844337,1221.0,648.0,0.0,238.0,503.0,513.0,433.0,182.0,83,18240,1112067.0,16005.0,2151.0,0.1343955014058107,0.2431115276476101,0.3801312089971884,0.3767572633552015,,0.0,0.0,0.0,3307445,22455222,1405565,1901881,1869.0,0.0
20241,11380650,수색동,1402722946,수색동,61,3,1,0.05,0.02,HH,정체,111,59,8,7,3253972,58161000,25083000,19053000,91,285969087,1338989,1537258,387802,390705,567177,503065,461019,566480,158.0,86.0,0.0,31.0,66.0,60.0,48.0,39.0,60,20440,1112068.0,14319.0,2451.0,0.1711711711711711,0.2292757874153222,0.3640617361547594,0.4066624764299183,,0.0,0.0,0.0,2876247,22995458,1345684,1530564,244.0,0.0
20241,11380690,진관동,9340860004,진관동,336,12,12,0.04,0.04,LL,다이나믹,74,47,-29,-5,4070863,953135000,1857348000,279352000,377,532753479,3179407,3898451,1835835,703379,793447,1250465,999891,1494842,337.0,303.0,0.0,56.0,161.0,179.0,158.0,86.0,242,54368,1112071.0,39774.0,5175.0,0.1301101221903756,0.2058128425604666,0.4608538241062,0.3333333333333333,진관동,1.0,1.0,1.0,7077858,27800178,3332661,3745198,640.0,0.003
20241,11410520,천연동,5407682970,천연동,124,4,6,0.03,0.05,HH,정체,114,57,11,5,4197718,253945000,68934000,48300000,107,397400487,1821717,2147777,638200,480707,560347,686047,675150,929042,491.0,422.0,0.0,68.0,146.0,243.0,327.0,129.0,127,16547,1113052.0,15846.0,2800.0,0.1767007446674239,0.2541335352770415,0.4007951533510034,0.345071311371955,천연동,1.0,1.0,0.0,3969494,43610346,1679254,2290239,913.0,0.008
20241,11410555,북아현동,1538795741,북아현동,87,4,0,0.05,0.0,HH,정체,124,55,21,3,4172659,125088000,87551000,38163000,108,602036398,8999624,9452125,2140672,2694601,4032656,4113306,2836752,2633762,686.0,252.0,0.0,98.0,217.0,259.0,266.0,98.0,76,15401,1113074.0,11577.0,2047.0,0.176816100889695,0.2245832253606288,0.4115055713915522,0.3639112032478189,북아현동,1.0,1.0,0.0,18451749,17687307,8867929,9583820,938.0,0.011
20241,11410565,충현동,15257729259,충현동,291,10,10,0.03,0.03,HH,정체,119,56,16,4,3210231,477903000,152019000,24523000,259,381899901,5070142,5686040,1162064,1674252,2160860,2155986,1710202,1892817,7045.0,4261.0,0.0,1398.0,2898.0,3003.0,2692.0,1315.0,184,19682,1113073.0,16359.0,3738.0,0.2284980744544287,0.2862033131609511,0.360657741915765,0.3531389449232838,,0.0,0.0,0.0,10756182,52432059,4997176,5759005,11306.0,0.0
20241,11410585,신촌동,45302546432,신촌동,893,42,32,0.05,0.04,LL,다이나믹,91,49,-12,-3,3331768,3017262000,1904417000,363261000,218,177165248,4559509,6366628,1120488,4994454,1766413,1079282,911300,1054199,806.0,702.0,0.0,233.0,424.0,393.0,332.0,126.0,368,20135,1113075.0,22858.0,10900.0,0.4768571178580803,0.6330825094058973,0.1919240528480182,0.1749934377460845,신촌동,5.0,1.0,0.0,10926137,50730735,7881355,3044781,1508.0,0.006
20241,11410615,연희동,17570336604,연희동,315,18,10,0.06,0.03,HH,정체,103,54,0,2,3383749,763747000,13740023000,87304000,661,207240534,3925808,4642980,1070133,1913619,1374996,1371975,1180232,1657834,14196.0,7205.0,0.0,3384.0,5345.0,4614.0,6001.0,2057.0,201,33724,1113076.0,35204.0,9816.0,0.2788319509146688,0.3439950005681172,0.33737643449608,0.3186285649358027,연희동,1.0,1.0,0.0,8568788,55778846,4358748,4210041,21401.0,0.003
20241,11410620,홍제1동,5637774029,홍제1동,133,8,6,0.06,0.05,HH,정체,107,56,4,4,3459117,273692000,291850000,29351000,337,217602474,2867794,3510259,977224,811104,880563,960492,1006630,1742041,2008.0,1925.0,0.0,424.0,597.0,1002.0,1351.0,559.0,135,24704,1113062.0,21113.0,3160.0,0.1496708189267276,0.2352578979775493,0.363567470278975,0.4011746317434755,홍제제1동,2.0,1.0,0.0,6378053,42389278,2668891,3709163,3933.0,0.015
20241,11410640,홍제3동,6845090125,홍제3동,176,9,8,0.05,0.05,HH,정체,111,59,8,7,2807766,336094000,327913000,55966000,180,167360192,1869370,2211342,590448,510802,559483,571524,670190,1178264,300.0,318.0,0.0,35.0,61.0,125.0,174.0,223.0,129,17665,1113064.0,16194.0,2611.0,0.1612325552673829,0.2292824502902309,0.3679757935037668,0.4027417562060022,홍제제3동,2.0,1.0,0.0,4080712,38892557,1660733,2419978,618.0,0.011
20241,11410655,홍제2동,2415931260,홍제2동,65,4,3,0.06,0.05,LH,상권확장,101,57,-2,5,3664523,137637000,166127000,22429000,118,314983342,961994,1188649,324228,248074,308901,319084,361140,589218,120.0,119.0,0.0,32.0,51.0,64.0,56.0,36.0,56,13186,1113065.0,12406.0,1722.0,0.1388038046106722,0.2432693857810736,0.3893277446396905,0.3674028695792358,홍제제2동,1.0,1.0,0.0,2150643,37168173,881203,1269442,239.0,0.015
20241,11410660,홍은1동,3780181663,홍은1동,113,4,2,0.04,0.02,HH,정체,109,56,6,4,3093859,105586000,56745000,42563000,191,233400398,1755210,2160467,533848,459783,548751,575727,690063,1107504,539.0,2200.0,0.0,84.0,203.0,752.0,1311.0,389.0,86,22158,1113066.0,19999.0,2890.0,0.144507225361268,0.2361118055902795,0.3719185959297965,0.391969598479924,홍은제1동,7.0,1.0,2.0,3915677,33452935,1542382,2373294,2739.0,0.062
20241,11410685,홍은2동,6392500564,홍은2동,160,6,6,0.04,0.04,LH,상권확장,100,54,-3,2,2874442,318565000,148628000,212418000,642,154661428,1963076,2371592,692886,706464,593122,636320,671499,1034379,1237.0,668.0,0.0,303.0,524.0,472.0,411.0,195.0,161,28505,1113068.0,24693.0,4101.0,0.1660794557161948,0.2612076296926254,0.3760579921435225,0.3627343781638521,홍은제2동,3.0,1.0,0.0,4334668,39953128,1992472,2342198,1905.0,0.019
20241,11410690,남가좌1동,3093578498,남가좌1동,121,1,1,0.01,0.01,LH,상권확장,95,60,-8,8,4622839,173240000,437824000,32429000,71,679160100,517343,613620,271939,106477,156597,206458,164155,225336,546.0,360.0,0.0,64.0,117.0,159.0,227.0,339.0,94,16699,1113069.0,8327.0,879.0,0.1055602257715864,0.1582802930226972,0.4780833433409391,0.3636363636363636,남가좌제1동,2.0,1.0,0.0,1130963,25566764,535013,595949,906.0,0.017
20241,11410700,남가좌2동,6636208996,남가좌2동,231,12,7,0.05,0.03,LL,다이나믹,101,50,-2,-2,3237719,443356000,205885000,135562000,301,227969844,2821242,3506371,1020097,1227145,912797,974487,871405,1321681,464.0,439.0,0.0,77.0,189.0,270.0,275.0,92.0,117,29083,1113070.0,24351.0,4777.0,0.196172641780625,0.2907067471561743,0.3575623177692908,0.3517309350745349,남가좌제2동,3.0,1.0,0.0,6327613,28728177,3160039,3167573,903.0,0.013
20241,11410710,북가좌1동,272076400,북가좌1동,59,6,5,0.1,0.08,LL,다이나믹,94,47,-9,-5,4005416,66595000,218947000,106164000,188,410754253,1313883,1535748,584992,269787,384246,489318,445228,676058,273.0,53.0,0.0,1.0,9.0,33.0,72.0,211.0,60,17563,1113071.0,13267.0,1315.0,0.0991181126102359,0.2414260948217381,0.4240596969925378,0.3345142081857239,북가좌제1동,2.0,1.0,0.0,2849631,4611464,1239025,1610604,326.0,0.034
20241,11410720,북가좌2동,8413140393,북가좌2동,193,11,6,0.06,0.03,HL,상권축소,108,50,5,-2,2590646,383581000,154443000,121774000,872,167757926,5143792,6347017,1923886,1537363,1688843,1924650,1663713,2752354,642.0,624.0,0.0,165.0,250.0,294.0,335.0,222.0,115,30673,1113072.0,30345.0,5084.0,0.1675399571593343,0.2498928983358049,0.3864887131323117,0.3636183885318833,북가좌제2동,15.0,0.9375,-1.0,11490809,43591401,5150092,6340717,1266.0,0.078
20241,11440555,아현동,3932999473,아현동,178,10,13,0.06,0.07,LH,상권확장,96,55,-7,3,5237419,464920000,452693000,122116000,106,921140791,3239424,4242139,1430029,876490,1467572,1366764,1031339,1309371,2432.0,1982.0,0.0,838.0,1434.0,1260.0,748.0,134.0,145,28335,1114078.0,22726.0,2960.0,0.1302472938484555,0.2936724456569567,0.4037666109302121,0.3025609434128311,아현동,3.0,1.0,0.0,7481563,22095502,3774091,3707474,4414.0,0.017
20241,11440565,공덕동,16827440061,공덕동,373,13,9,0.03,0.02,HH,정체,115,55,12,3,4047702,606462000,318347000,73738000,415,396354330,6118079,7334862,1792058,1961844,2547808,2317879,2085820,2747531,7440.0,5383.0,4.0,2870.0,3550.0,3515.0,2252.0,632.0,172,36426,1114077.0,31884.0,6439.0,0.2019508217287667,0.2860368837034249,0.384111152929369,0.3298519633672061,공덕동,3.0,1.0,0.0,13452941,45113780,6301710,7151230,12823.0,0.008
20241,11440585,도화동,22124517244,도화동,293,8,6,0.03,0.02,HH,정체,107,52,4,0,4217433,990562000,521421000,42319000,122,517528938,2007551,2348487,510879,596949,862795,787751,668434,929228,7284.0,4694.0,0.0,2208.0,2925.0,3019.0,2682.0,1144.0,144,20443,1114075.0,18331.0,3242.0,0.176858872947466,0.2681250340952484,0.3809939446838689,0.3508810212208826,도화동,2.0,1.0,0.0,4356038,75510297,1970623,2385413,11978.0,0.007
20241,11440590,용강동,24766545548,용강동,309,23,14,0.07,0.05,HL,상권축소,106,51,3,-1,4787212,842812000,554613000,227633000,136,497352990,2819355,3203315,1210889,624145,979266,1194567,892396,1121406,7268.0,4951.0,0.0,1787.0,3015.0,2894.0,2427.0,2096.0,90,21098,1114059.0,16229.0,2708.0,0.1668617906217265,0.2432066054593628,0.4617043563990388,0.2950890381415983,용강동,4.0,1.0,0.0,6022670,80150632,2814300,3208369,12219.0,0.013
20241,11440600,대흥동,7474867172,대흥동,236,9,7,0.04,0.03,LH,상권확장,95,52,-8,0,3421062,490097000,395798000,425303000,73,290729719,3470580,4132643,995010,2191012,1300012,1098731,892358,1126100,1546.0,1590.0,0.0,1294.0,715.0,453.0,431.0,243.0,209,14719,1114060.0,15360.0,5639.0,0.3671223958333333,0.4134765625,0.3072265625,0.279296875,대흥동,2.0,1.0,1.0,7603223,31673165,4486034,3117189,3136.0,0.008
20241,11440610,염리동,7680238331,염리동,159,9,6,0.06,0.04,LL,다이나믹,90,49,-13,-3,4051438,423934000,42473000,85176000,99,314172668,2376300,2939506,969807,710339,949706,1055814,738428,891713,1219.0,596.0,6.0,352.0,412.0,370.0,399.0,276.0,52,16719,1114061.0,15051.0,3085.0,0.2049697694505348,0.3514052222443691,0.3507408145638163,0.2978539631918145,염리동,1.0,0.5,-1.0,5315806,48303385,2629852,2685955,1815.0,0.006
20241,11440630,신수동,4144115178,신수동,152,9,4,0.06,0.03,LL,다이나믹,101,51,-2,-1,4157605,238202000,301193000,64531000,205,385870186,2473762,2686360,860673,865676,795909,900013,756597,981253,1233.0,937.0,0.0,263.0,605.0,610.0,533.0,159.0,76,22046,1114063.0,17377.0,2859.0,0.1645278241353513,0.2423318179202394,0.4503654255625252,0.3073027565172354,신수동,2.0,1.0,1.0,5160122,27263915,2522258,2637863,2170.0,0.013
20241,11440655,서강동,10709487936,서강동,339,19,17,0.06,0.05,LL,다이나믹,84,45,-19,-7,4339738,715511000,67637000,161113000,317,361808135,2895236,3255323,897943,1470267,1108054,946894,727475,999930,1984.0,1149.0,0.0,533.0,769.0,751.0,619.0,461.0,156,24556,1114076.0,26040.0,5184.0,0.1990783410138248,0.3055299539170507,0.3766129032258064,0.3178571428571428,서강동,2.0,1.0,0.0,6150559,31591409,3476264,2674299,3133.0,0.006
20241,11440660,서교동,106376692889,서교동,1757,96,90,0.05,0.05,LL,다이나믹,78,45,-25,-7,3212258,6639339000,2655936000,672832000,471,212792253,8042755,9832841,1995377,6052727,3727872,2600279,1671026,1828316,12720.0,12184.0,0.0,5217.0,7000.0,5782.0,4116.0,2789.0,358,24037,1114066.0,24615.0,9957.0,0.4045094454600853,0.4135689620150314,0.3334145846028844,0.2530164533820841,서교동,4.0,1.0,0.0,17875596,60544503,11775976,6099621,24904.0,0.002
20241,11440680,합정동,21967231504,합정동,395,21,15,0.05,0.04,LL,다이나믹,81,48,-22,-4,3195027,1530294000,282765000,45322000,523,226954603,2158708,2558079,436346,1113704,1138728,786752,564517,676740,3054.0,2378.0,0.0,887.0,1599.0,1455.0,984.0,507.0,109,16310,1114068.0,16099.0,4295.0,0.2667867569414249,0.3597117833405802,0.3420088204236288,0.298279396235791,합정동,1.0,1.0,1.0,4716787,55613244,2688778,2028009,5432.0,0.003
20241,11440690,망원1동,13576680268,망원1동,368,27,16,0.07,0.04,LL,다이나믹,77,47,-26,-5,2802536,1025863000,223872000,25649000,511,212810124,3329271,4175842,854274,1385698,1630343,1256416,958783,1419598,1428.0,1098.0,0.0,705.0,713.0,534.0,377.0,197.0,95,19151,1114069.0,18415.0,4181.0,0.2270431713277219,0.3000814553353245,0.3820798262286179,0.3178387184360575,망원제1동,6.0,0.8571428571428571,-1.0,7505113,36893152,3870315,3634797,2526.0,0.016
20241,11440700,망원2동,5260056030,망원2동,178,12,8,0.07,0.04,LL,다이나믹,98,47,-5,-5,2912810,356984000,58399000,45141000,415,204295370,2721560,3269093,845424,817416,1080464,1050540,941939,1254871,2037.0,1348.0,0.0,424.0,630.0,726.0,1032.0,573.0,83,17917,1114070.0,16420.0,2530.0,0.1540803897685749,0.2710109622411693,0.4082216808769793,0.3207673568818514,망원제2동,4.0,0.8,-1.0,5990653,29550876,2743304,3247350,3385.0,0.022
20241,11440710,연남동,21933522633,연남동,583,45,33,0.08,0.06,LL,다이나믹,63,42,-40,-10,2980162,1743999000,52762000,34215000,388,208713210,2884139,3641923,681782,1682352,1434255,1069159,709278,949235,1408.0,807.0,0.0,345.0,535.0,564.0,485.0,286.0,52,14202,1114071.0,16193.0,5036.0,0.3109985796331748,0.3470017908973013,0.3459519545482616,0.3070462545544371,연남동,6.0,1.0,1.0,6526062,37621822,3798389,2727672,2215.0,0.01
20241,11440720,성산1동,6993108736,성산1동,176,10,9,0.06,0.05,LL,다이나믹,95,51,-8,-1,2814646,359120000,140679000,61153000,568,188218762,2667090,3265445,791172,969783,1190466,1138349,812445,1030318,3264.0,1655.0,0.0,617.0,1031.0,1131.0,967.0,1173.0,86,18543,1114072.0,17338.0,3821.0,0.2203829738147421,0.2923059176375591,0.3986042219402468,0.309089860422194,성산제1동,7.0,0.8571428571428571,0.0,5932535,39733572,2951421,2981112,4919.0,0.04
20241,11440730,성산2동,6206035043,성산2동,204,10,8,0.05,0.04,HH,정체,105,56,2,4,3521472,321269000,133770000,141839000,363,254866913,3014460,3770260,1106119,1057795,1192842,1141781,987972,1298210,660.0,816.0,0.0,112.0,280.0,410.0,480.0,194.0,158,38537,1114073.0,31193.0,6703.0,0.214887955631071,0.2497675760587311,0.4233321578559292,0.3269002660853397,성산제2동,5.0,1.0,2.0,6784720,30421740,3356756,3427963,1476.0,0.025
20241,11440740,상암동,29499430155,상암동,592,44,24,0.07,0.04,LL,다이나믹,76,42,-27,-10,4158486,1209619000,418284000,803890000,190,476838167,2650131,2817056,817193,885408,1112122,1113160,758009,781295,8216.0,5109.0,18.0,2819.0,4883.0,3639.0,1493.0,473.0,247,29662,1114074.0,24105.0,4279.0,0.1775150383737813,0.2420659614187927,0.4773698402820991,0.280564198299108,상암동,1.0,1.0,1.0,5467187,49830118,2814723,2652464,13325.0,0.002
20241,11470510,목1동,19831284848,목1동,509,20,16,0.04,0.03,LL,다이나믹,94,50,-9,-2,5667672,1610006000,1992507000,1228764000,102,796337543,2326080,2678555,1403108,561413,589558,976896,707239,766423,8256.0,4479.0,6.0,2216.0,3475.0,3185.0,2594.0,1259.0,190,30276,1115051.0,25896.0,1525.0,0.0588894037689218,0.1977911646586345,0.4915044794562866,0.3107043558850788,,0.0,0.0,0.0,5004635,38961266,2554079,2450558,12735.0,0.0
20241,11470520,목2동,6505435450,목2동,133,6,7,0.05,0.05,HL,상권축소,104,50,1,-2,3244963,410588000,270639000,115633000,785,188087838,3251829,3726039,1179098,947550,1205155,1094671,1040834,1510559,1533.0,1207.0,0.0,380.0,667.0,730.0,628.0,335.0,97,28816,1115052.0,26549.0,4209.0,0.1585370447097819,0.2918754002033975,0.3680741270857659,0.3400504727108365,,0.0,0.0,0.0,6977868,48913048,3331803,3646064,2740.0,0.0
20241,11470530,목3동,5387426205,목3동,163,9,8,0.06,0.05,LL,다이나믹,103,50,0,-2,3101712,392909000,401140000,60100000,453,184229085,2316358,2758181,815639,638327,855674,817513,771622,1175764,836.0,678.0,0.0,198.0,332.0,405.0,366.0,213.0,96,21206,1115053.0,19271.0,3100.0,0.1608634736132012,0.275024648435473,0.3495407607285559,0.3754345908359711,목3동,4.0,1.0,0.0,5074539,33051694,2309640,2764899,1514.0,0.025
20241,11470540,목4동,3867199187,목4동,201,15,9,0.07,0.04,LL,다이나믹,103,45,0,-7,3426858,289979000,277768000,175183000,505,189827888,2734698,3066746,1402680,702122,665499,967654,957910,1105580,1172.0,712.0,0.0,211.0,427.0,568.0,481.0,197.0,84,24428,1115054.0,21756.0,2536.0,0.1165655451369737,0.2350615922044493,0.4505423791138077,0.314396028681743,목4동,3.0,1.0,0.0,5801444,19239796,2770301,3031144,1884.0,0.015
20241,11470550,목5동,4641550664,목5동,138,15,9,0.11,0.07,LL,다이나믹,100,51,-3,-1,5987821,437345000,1147900000,1512110000,191,1342723822,2144303,2443283,1533095,386755,392102,882232,614577,778825,6747.0,4339.0,34.0,1799.0,2869.0,2683.0,2324.0,1377.0,143,40702,1115071.0,31221.0,1058.0,0.0338874475513276,0.2068479549021492,0.5038916114153935,0.2892604336824573,목5동,2.0,1.0,0.0,4587586,33634425,2311952,2275634,11086.0,0.014
20241,11470560,신월1동,6366990661,신월1동,199,7,9,0.04,0.05,HL,상권축소,110,47,7,-5,2227154,254112000,106746000,22794000,380,125505363,2023756,2127253,564947,440036,634232,654038,659982,1197772,1174.0,608.0,0.0,137.0,307.0,419.0,613.0,306.0,71,19365,1115057.0,20978.0,3972.0,0.1893412146057775,0.2310039088568977,0.3705787014968061,0.3984173896462961,신월1동,4.0,1.0,1.0,4151009,31994927,1639215,2511792,1782.0,0.02
20241,11470570,신월2동,2416253423,신월2동,69,2,4,0.03,0.06,HL,상권축소,108,51,5,-1,2727225,166626000,176992000,44246000,358,169126179,1764213,2007674,776051,383271,549382,625828,528190,909166,691.0,499.0,0.0,91.0,193.0,323.0,332.0,251.0,65,20779,1115058.0,19588.0,2138.0,0.1091484582397386,0.2435674903001838,0.3626710230753522,0.393761486624464,,0.0,0.0,0.0,3771887,35018165,1708704,2063184,1190.0,0.0
20241,11470580,신월3동,1655048987,신월3동,68,2,0,0.03,0.0,HL,상권축소,121,50,18,-2,2152244,104360000,87151000,18439000,231,114670938,1327761,1392421,423241,272343,387545,401843,466376,768833,507.0,354.0,0.0,67.0,160.0,199.0,277.0,158.0,70,14261,1115059.0,15187.0,3527.0,0.232238098373609,0.2480410877724369,0.3814446566142095,0.3705142556133535,,0.0,0.0,0.0,2720182,24338955,1083129,1637052,861.0,0.0
20241,11470590,신월4동,4874424336,신월4동,120,2,6,0.02,0.05,HL,상권축소,107,49,4,-3,2639083,272219000,115575000,63215000,278,168479350,1615705,1798309,804695,299775,452688,563793,483402,809661,654.0,306.0,0.0,32.0,115.0,229.0,322.0,262.0,63,17445,1115060.0,15497.0,1393.0,0.0898883654900948,0.2452087500806608,0.4025295218429373,0.3522617280764019,신월4동,3.0,0.75,-1.0,3414014,40620202,1557158,1856856,960.0,0.025
20241,11470600,신월5동,4008801852,신월5동,96,3,5,0.03,0.05,LL,다이나믹,101,51,-2,-1,2615553,243958000,104540000,43466000,299,141762970,1681854,1841227,564608,429520,545505,540774,522603,920073,733.0,564.0,0.0,140.0,342.0,341.0,338.0,136.0,54,13979,1115061.0,13832.0,1956.0,0.1414112203585887,0.241685945633314,0.3785425101214575,0.3797715442452284,,0.0,0.0,0.0,3523081,41758352,1539633,1983450,1297.0,0.0
20241,11470610,신월6동,2594557496,신월6동,82,0,1,0.0,0.01,LH,상권확장,86,52,-17,0,2857257,181110000,150284000,52877000,133,274722385,518865,555244,170821,101562,163031,185387,181677,271632,314.0,222.0,0.0,54.0,102.0,123.0,145.0,112.0,47,13867,1115062.0,9760.0,1386.0,0.1420081967213114,0.2348360655737704,0.3801229508196721,0.3850409836065573,,0.0,0.0,0.0,1074109,31640945,435414,638696,536.0,0.0
20241,11470611,신월7동,2512133585,신월7동,110,5,2,0.05,0.02,HL,상권축소,114,47,11,-5,2343943,130581000,45025000,19750000,616,100738599,1013782,1111369,337590,213707,282741,307523,342731,640860,1509.0,790.0,0.0,248.0,381.0,469.0,549.0,652.0,74,18588,1115063.0,19669.0,2925.0,0.1487111698612029,0.2364126290101174,0.3636687172708323,0.3999186537190503,신월7동,3.0,1.0,0.0,2125151,22837578,834038,1291114,2299.0,0.027
20241,11470620,신정1동,7606783323,신정1동,184,14,12,0.08,0.07,HL,상권축소,107,49,4,-3,5046256,354953000,161249000,135103000,116,857356012,1522372,1753393,835958,333633,369701,606102,472812,657559,3613.0,2567.0,23.0,1091.0,1552.0,1551.0,1317.0,646.0,94,19716,1115064.0,13501.0,943.0,0.06984667802385,0.2058366046959484,0.4834456706910599,0.3107177246129916,신정1동,2.0,1.0,1.0,3275765,41341213,1539292,1736473,6180.0,0.011
